[00:00.000 --> 00:04.680]  All right, everybody tell me if we are live in the chat
[01:00:53.210 --> 01:00:55.490]  from the point when Layton asked you about
[01:00:56.450 --> 01:01:01.290]  Michael and his family and stuff like that it really resonated with me when you were talking about you know
[01:01:01.290 --> 01:01:04.450]  I'm gonna give all that all that to his lady, and I feel like that's a
[01:01:05.570 --> 01:01:11.890]  An idea that comes from more of like an OG mindset and to really have that at 28 years old hats off to you brother
[01:01:12.490 --> 01:01:14.370]  yeah, man, just
[01:01:14.370 --> 01:01:18.770]  Freaking that's just me man. That's how I was brought up man. I got a good family
[01:01:19.650 --> 01:01:24.050]  Has nothing to do with weed and everything to do how you brought up brought up pretty cool with
[01:01:24.690 --> 01:01:26.770]  Okay, did you see this one?
[01:01:26.770 --> 01:01:30.690]  Talk about fat Billy times Wilson and GMO sourdough Wilson all right
[01:01:31.570 --> 01:01:39.050]  Fat Billy times Wilson you'll get a lot of GMO and that motherfucker so fat Billy is legend og
[01:01:39.810 --> 01:01:41.810]  times GMO which is fat so
[01:01:42.530 --> 01:01:50.370]  Backcross no no it's not back cross. That's an older strain, but yeah, it's GMO Dom as fuck. What is fat Billy? It's it's uh?
[01:01:50.890 --> 01:01:52.890]  It's fat so times
[01:01:52.890 --> 01:01:54.890]  It's fat so times
[01:01:54.930 --> 01:01:58.090]  Triangle Kush or some shit I forgot I made that shit like two years ago now
[01:01:58.090 --> 01:02:00.770]  But I make a lot of strains, but fat Billy dumps
[01:02:01.570 --> 01:02:05.210]  GMO Dom so like if you want GMO turps go grab you some fat Billy and
[01:02:05.810 --> 01:02:10.050]  As far as GMO sourdough which has GMO in it as well
[01:02:10.050 --> 01:02:16.410]  Which is but it's fem stock the sourdough was was reversed on to the GMO so it's sourdough
[01:02:16.690 --> 01:02:22.790]  Dom it's not GMO Dom you're gonna get a lot of sourdough with GMO undertones with the sexiness
[01:02:22.890 --> 01:02:24.890]  From the Wilson so you're gonna get a lot of purple
[01:02:25.210 --> 01:02:29.130]  Pungent plants from the GMO sourdough some people got blueberry from it
[01:02:29.130 --> 01:02:32.070]  I don't know what the fuck they got blueberry, but everybody has a different nose
[01:02:32.850 --> 01:02:37.330]  and
[01:02:37.330 --> 01:02:41.430]  Fat Billy is from altitude farm shutout altitude farms that fools a1
[01:02:43.650 --> 01:02:49.450]  Altitude farms the guy and uh was that Colorado Springs. I think he's in Colorado. I think he's
[01:02:50.450 --> 01:02:56.670]  Yeah, that guy's talk about another og man hats off to that yeah, yeah altitude don't fuck around you got some heat man
[01:02:56.730 --> 01:02:58.410]  You guys I mean
[01:02:58.410 --> 01:03:02.130]  Yeah, he's quietly out down there in Colorado Springs. I have a couple friends out there that
[01:03:02.890 --> 01:03:06.490]  Work with him and stuff so yeah shout out to that whole little crew. Yeah
[01:03:07.570 --> 01:03:09.450]  straight up
[01:03:09.450 --> 01:03:11.850]  So what's your next art project gonna look like oh?
[01:03:13.130 --> 01:03:15.990]  man anything iconic times Wilson
[01:03:20.290 --> 01:03:22.290]  Picked up on that
[01:03:27.730 --> 01:03:29.730]  Love it
[01:03:30.770 --> 01:03:31.930]  Yeah
[01:03:31.930 --> 01:03:39.570]  There's so many Wilson references like people allude to Dennis the menace people allude to home improvement like there's like you can go crazy
[01:03:39.570 --> 01:03:41.170]  We'll sit
[01:03:41.170 --> 01:03:46.390]  Nowadays, it's like the crazy fucking. I don't even want to speculate, but people are like hey, man
[01:03:47.110 --> 01:03:52.110]  Wilson like the baby blood on people's faces. I'm like man chill the fuck out
[01:03:52.630 --> 01:03:57.230]  Like you guys need to relax like Lord knows like I got a baby over here
[01:03:57.230 --> 01:03:58.910]  That's not what we doing over here guys
[01:03:58.910 --> 01:04:00.110]  Leave me the fuck alone
[01:04:00.110 --> 01:04:05.630]  And you go on their page and they're like no weed or nothing to do a weed is just some fucking crazy person trying to
[01:04:05.630 --> 01:04:07.630]  Get you know trying to get you riled up
[01:04:08.790 --> 01:04:12.030]  Okay, but yeah Wilson Wilson is hot right now
[01:04:12.830 --> 01:04:14.830]  That was
[01:04:15.070 --> 01:04:17.910]  Another one are you playing with burner at all I?
[01:04:18.710 --> 01:04:20.710]  talked to burner I
[01:04:20.990 --> 01:04:24.590]  Talked to everybody man. I'd rather be not friends
[01:04:24.590 --> 01:04:31.110]  I'd rather be cool with everybody then like have then be like known as a hater or anything like that
[01:04:31.110 --> 01:04:34.970]  I don't have to love you. I don't have to have dinner with you. I don't have to hate you either
[01:04:34.970 --> 01:04:39.070]  I don't have to like you, but I can know you I could I could say what's up
[01:04:39.070 --> 01:04:41.830]  You know I don't even have to say what's up, but like
[01:04:42.590 --> 01:04:47.470]  Disliking somebody is a lot of energy for me like I was the original burner hater. I was the original
[01:04:48.270 --> 01:04:52.310]  Jungle boy hater. I was the original coma hater, and they'll tell you they'll be like yeah
[01:04:52.310 --> 01:04:55.630]  May Sonic used to be a dick like he fucked me
[01:04:55.630 --> 01:05:02.030]  He made a million memes about me everybody knows the burner shit with me, and if you don't well fucking I was
[01:05:02.590 --> 01:05:08.310]  Somehow part of the circle that made the fucking rest in peace burner t-shirts and and there I said it
[01:05:08.310 --> 01:05:11.430]  But like I like and and for some reason
[01:05:11.430 --> 01:05:15.230]  I'm still like cool burner because I rather be cool with him than be like
[01:05:15.510 --> 01:05:18.230]  Then do that shit because that shit's not funny
[01:05:18.630 --> 01:05:21.030]  It's funny, but it's not funny once you take it too far
[01:05:21.230 --> 01:05:23.630]  So like I'm cool with everybody now
[01:05:23.630 --> 01:05:28.230]  And and that's how I play my cards like with everybody if anybody has a beef with me
[01:05:28.310 --> 01:05:31.970]  It's it's in their own head because I don't have a beef with nobody
[01:05:32.970 --> 01:05:38.850]  Even the people that I still like go and dig out the ground and kick them a little bit still I don't hate you
[01:05:38.850 --> 01:05:42.570]  I just just just make a formal apology letter and we could be cool
[01:05:46.890 --> 01:05:48.890]  Do you see that one
[01:05:49.650 --> 01:05:52.610]  F3 I got an f3 that I'm about to pop about the f4
[01:05:55.680 --> 01:05:57.680]  Give me one
[01:05:57.680 --> 01:05:59.440]  Work the line
[01:05:59.440 --> 01:06:07.380]  Shit f3 f3 and I've done a I've crossed you know in cross. I think it's called like where you cross to a different
[01:06:08.280 --> 01:06:10.560]  Generation, but of the same seed stock or some shit like that
[01:06:10.560 --> 01:06:13.960]  I've done that but I've never like I've never been like oh
[01:06:13.960 --> 01:06:17.960]  I'm gonna go get all the plants with the narrow leaves and and and
[01:06:18.320 --> 01:06:21.600]  Isolate those traits and make that seed stock. I've yet to do anything like that
[01:06:23.880 --> 01:06:27.040]  I've done Wilson photos times
[01:06:27.720 --> 01:06:33.240]  Autos, but those are mostly photos. They are photos, so I don't have any Wilson autos no
[01:06:36.160 --> 01:06:40.640]  Pineapple Wilson is great fuck yeah, man. That's pineapple under the sea that was given to me from like a
[01:06:41.800 --> 01:06:46.880]  Who knows how many generations of farmery like this is our pineapple seed stock you really need to grow it
[01:06:46.880 --> 01:06:51.520]  I was like fuck it like I said I like growing weird shit sure enough. I grew it pineapple is fuck
[01:06:52.320 --> 01:06:56.200]  Fucking called it pineapple under the sea how do you cure I throw that shit?
[01:06:56.760 --> 01:07:02.880]  well I grew four seeds this time and I freaking I I dried them outside on the on the frames of the greenhouse and
[01:07:03.840 --> 01:07:08.120]  100% germ rate my D. How do I dry for weed freaking?
[01:07:08.120 --> 01:07:10.560]  I've yet to harvest anything in a while
[01:07:10.560 --> 01:07:15.320]  But I would dry it inside my indoor and I would like set up with the Huey and just keep it fresh in there
[01:07:15.320 --> 01:07:18.560]  Now dry it for like 14 days. I don't cure shit. I just dry it
[01:07:18.560 --> 01:07:20.560]  What strain is your best hash shielder?
[01:07:20.560 --> 01:07:27.520]  There's a lot grab Malibu Marshall Wilson Poon tank pie Wilson Sunday driver Wilson Skittles Tropicana Wilson Wilson by itself
[01:07:27.840 --> 01:07:29.840]  there's tons of dumpers in my
[01:07:30.600 --> 01:07:32.600]  You know and weed so
[01:07:34.000 --> 01:07:37.000]  Any family lines nah gee I need to do a family line ASAP
[01:07:38.360 --> 01:07:40.360]  What are your thoughts on autumn flowers?
[01:07:40.880 --> 01:07:43.360]  Autos are cool. They have a time and place for whatever they do
[01:07:44.720 --> 01:07:46.240]  They're fun
[01:07:46.240 --> 01:07:52.400]  Hey, I got a good one for you. I've been doing some work with endophytic bacteria and and
[01:07:52.960 --> 01:07:58.080]  maintaining or supporting its biological viability on the seed and
[01:07:58.640 --> 01:08:02.000]  Some some interesting information is coming out about how
[01:08:02.640 --> 01:08:06.160]  Drying the seed too much or you know washing the seed
[01:08:07.200 --> 01:08:13.040]  Can can actually affect that that special relationship between that bacteria in the seed and
[01:08:13.040 --> 01:08:15.840]  So I was speaking with a gentleman James White
[01:08:15.840 --> 01:08:23.200]  He's a doctor back east that is specifically targeting at endophytic both bacteria and fungi
[01:08:23.760 --> 01:08:27.440]  And he and I had a you know a chopped up conversation about like hey
[01:08:27.920 --> 01:08:35.440]  Wouldn't it be better to actually store the seeds in the buds so that the buds prevented or provided an insulation layer?
[01:08:35.920 --> 01:08:40.720]  And a little bit of biomass to just protect that those endophytic bacteria
[01:08:40.720 --> 01:08:44.080]  Do you dry your seeds out or how do you how do you store them?
[01:08:44.880 --> 01:08:46.880]  I uh
[01:08:46.880 --> 01:08:48.880]  So I dry them in the plants of course
[01:08:48.880 --> 01:08:52.080]  So it's it's hard to get seeds out of wet stock, you know
[01:08:52.080 --> 01:08:56.160]  Like it's so I dry them brittle dry and then I you know
[01:08:57.040 --> 01:08:59.040]  And then I put them in people's hands, you know
