[00:14.720 --> 00:17.440]  Welcome back, Cannabis community.
[01:14:41.940 --> 01:14:44.380]  Yep, where we get hyper specific
[01:14:44.740 --> 01:14:46.300]  with every step of the process.
[01:14:46.300 --> 01:14:47.740]  Yeah, yeah.
[01:14:47.740 --> 01:14:50.220]  There's a series where Jeff brought in
[01:14:50.220 --> 01:14:53.100]  different experts in each little piece
[01:14:53.100 --> 01:14:55.380]  and interviewed them that's just incredible
[01:14:55.380 --> 01:14:58.060]  and insanely informative.
[01:14:58.060 --> 01:15:00.000]  I'll have to get back to that one of these days.
[01:15:00.000 --> 01:15:01.980]  When we get more time to.
[01:15:01.980 --> 01:15:05.980]  We legalized it and we all got ridiculously busy.
[01:15:05.980 --> 01:15:07.760]  Got these huge jobs now.
[01:15:07.760 --> 01:15:11.020]  You guys, I haven't, yeah, nevermind.
[01:15:11.020 --> 01:15:12.660]  I'm getting a lot more lights real soon.
[01:15:12.660 --> 01:15:13.900]  I'm building a whole nother facility
[01:15:14.420 --> 01:15:15.260]  that's gonna be overwhelming.
[01:15:15.260 --> 01:15:16.080]  I can't fucking wait.
[01:15:16.080 --> 01:15:16.980]  I'm excited to be overwhelmed.
[01:15:16.980 --> 01:15:19.020]  Overwhelmed is my favorite way to be lately.
[01:15:19.020 --> 01:15:21.180]  Not to overstate it, but we could do
[01:15:21.180 --> 01:15:23.100]  a demolition derby in the space.
[01:15:25.260 --> 01:15:27.140]  The same building we were building a grow in
[01:15:27.140 --> 01:15:29.500]  recently hosted a dodgeball tournament,
[01:15:29.500 --> 01:15:32.100]  a what's it called, roller derby,
[01:15:32.100 --> 01:15:33.900]  and what else was happening in there?
[01:15:33.900 --> 01:15:36.340]  There were like three or four events in the building
[01:15:36.340 --> 01:15:38.220]  because the grow hasn't been built in there yet.
[01:15:38.220 --> 01:15:39.060]  It's just an empty building right now.
[01:15:39.060 --> 01:15:40.580]  We're just taking it over now, yeah.
[01:15:40.580 --> 01:15:43.500]  But the former tenants did a fucking roller derby thing
[01:15:44.060 --> 01:15:45.540]  in there, a dodgeball event.
[01:15:45.540 --> 01:15:47.700]  It's huge and we're gonna fill it with lights pretty soon.
[01:15:47.700 --> 01:15:49.180]  The plans are there, it's in action.
[01:15:49.180 --> 01:15:50.940]  So I don't know how much of that shit I'm supposed to spill.
[01:15:50.940 --> 01:15:52.380]  That's not my business to share.
[01:15:52.380 --> 01:15:54.440]  So thank you guys for listening
[01:15:54.440 --> 01:15:56.060]  to all that private information.
[01:15:57.260 --> 01:15:58.180]  I'm not gonna edit it, bro.
[01:15:58.180 --> 01:15:59.060]  Nobody gives a shit.
[01:15:59.060 --> 01:16:00.100]  That's cool.
[01:16:00.100 --> 01:16:01.260]  Mike just gave me the edit that.
[01:16:01.260 --> 01:16:03.620]  And I'm like, no, this podcast, we're cool.
[01:16:03.620 --> 01:16:04.980]  We're all friends here.
[01:16:04.980 --> 01:16:06.060]  Don't tell anybody.
[01:16:06.060 --> 01:16:06.900]  It's a secret.
[01:16:08.300 --> 01:16:10.340]  All right, guys, it's obviously time to end this podcast.
[01:16:10.340 --> 01:16:11.900]  I wanna thank everybody for listening to an hour
[01:16:11.900 --> 01:16:14.060]  and 15 minute episode of the Grow From Your Heart podcast.
[01:16:14.060 --> 01:16:16.580]  I wanna thank Mike once again for joining me.
[01:16:16.580 --> 01:16:18.780]  I think that's all I am responsible for
[01:16:18.780 --> 01:16:20.340]  on this episode for saying thank you to.
[01:16:20.340 --> 01:16:22.100]  I wanna thank everybody that has sent me emails.
[01:16:22.100 --> 01:16:23.900]  I wanna thank Arachnid Death for serving.
[01:16:23.900 --> 01:16:26.380]  I wanna thank Arachnid Death for the excellent email.
[01:16:26.380 --> 01:16:27.900]  I wanna give a huge shout out to my friend,
[01:16:27.900 --> 01:16:28.740]  the Dab and Granny.
[01:16:28.740 --> 01:16:29.560]  What's up, Granny?
[01:16:29.560 --> 01:16:30.400]  I miss you.
[01:16:30.400 --> 01:16:31.220]  I love you every day.
[01:16:31.220 --> 01:16:32.220]  We have to get together to take Dabs soon.
[01:16:32.220 --> 01:16:33.180]  Granny and I have been talking
[01:16:33.180 --> 01:16:35.260]  about going somewhere together.
[01:16:35.260 --> 01:16:37.500]  We may record a podcast there.
[01:16:37.500 --> 01:16:38.460]  I don't wanna talk too much about it
[01:16:38.460 --> 01:16:40.460]  because I just wanna let it happen.
[01:16:40.460 --> 01:16:41.660]  So look forward to that.
[01:16:42.660 --> 01:16:44.020]  Ladies and gentlemen, until next time,
[01:16:44.020 --> 01:16:46.700]  take a fat dab and give your mom a hug for me.
[01:16:46.700 --> 01:16:54.420]  ♪ Yo, goy, Emperor Selassie ♪
[01:16:54.420 --> 01:16:58.660]  ♪ Cha-cha is the only way ♪
[01:16:58.660 --> 01:17:01.380]  ♪ Nobody wanna plant the corn ♪
[01:17:01.380 --> 01:17:04.700]  ♪ Everybody want to raid the barn ♪
[01:17:04.700 --> 01:17:07.620]  ♪ Who you a go blame it on when it's a next man? ♪
[01:17:07.620 --> 01:17:10.340]  ♪ You are the pen-pan, well, you wrong ♪
[01:17:10.340 --> 01:17:13.060]  ♪ Nobody wanna plant the corn ♪
[01:17:13.100 --> 01:17:16.340]  ♪ Everybody want to raid the barn ♪
[01:17:16.340 --> 01:17:20.380]  ♪ I've seen you own a song, can't compete with K-Lis Jan ♪
[01:17:20.380 --> 01:17:23.860]  ♪ I was looking to start, just a little ease off ♪
[01:17:23.860 --> 01:17:28.060]  ♪ No one would help me push that old anchor, them a laugh ♪
[01:17:28.060 --> 01:17:31.180]  ♪ Never take me serious, so many goals and tasks ♪
[01:17:31.180 --> 01:17:34.100]  ♪ As for tolls I pass every day ♪
[01:17:34.100 --> 01:17:38.100]  ♪ My Lord, I have to pray on my way ♪
[01:17:38.100 --> 01:17:41.020]  ♪ Them never realize it's a little corporation ♪
[01:17:41.060 --> 01:17:43.980]  ♪ We could a unify, relieve the frustration ♪
[01:17:43.980 --> 01:17:47.260]  ♪ Instead, them want to ride upon the bread of God ♪
[01:17:47.260 --> 01:17:51.260]  ♪ No tears, no cares, if him evil did stop on track ♪
[01:17:51.260 --> 01:17:53.980]  ♪ Nobody wanna plant the corn ♪
[01:17:53.980 --> 01:17:57.260]  ♪ Everybody want to raid the barn ♪
[01:17:57.260 --> 01:18:00.180]  ♪ Who you a go blame it on when it's a next man? ♪
[01:18:00.180 --> 01:18:02.980]  ♪ You are the pen-pan, well, you wrong ♪
[01:18:02.980 --> 01:18:05.700]  ♪ Nobody wanna plant the corn ♪
[01:18:05.700 --> 01:18:08.820]  ♪ Everybody want to raid the barn ♪
[01:18:08.820 --> 01:18:13.220]  ♪ Your office in your own house can't compete with K-list, John ♪
[01:18:13.220 --> 01:18:19.020]  ♪ I feel pleased when I take a little ease from a long day of work ♪
[01:18:19.020 --> 01:18:23.820]  ♪ A sense of achieving to know I'm contributing, doing my part to win ♪
[01:18:23.820 --> 01:18:29.020]  ♪ This is my comfort, I know there is a reward for every trying man ♪
[01:18:29.020 --> 01:18:35.620]  ♪ Who walk this land with an intention to do good for himself and every man ♪
[01:18:35.620 --> 01:18:40.420]  ♪ Just a meditation, nobody want to plant the corn ♪
[01:18:40.420 --> 01:18:44.020]  ♪ Everybody want to raid the barn ♪
[01:18:44.020 --> 01:18:47.020]  ♪ Who you a go blame it on when it's a next man? ♪
[01:18:47.020 --> 01:18:49.820]  ♪ You are the pen-pan, well, you wrong ♪
[01:18:49.820 --> 01:18:52.420]  ♪ Nobody wanna plant the corn ♪
[01:18:52.420 --> 01:18:55.820]  ♪ Everybody want to raid the barn ♪
[01:18:55.820 --> 01:19:00.020]  ♪ Office in your own house can't compete with K-list, John ♪
[01:19:00.020 --> 01:19:05.420]  ♪ Will have been up from early this morning, never drink nothing, never eat no fried or meat ♪
[01:19:05.420 --> 01:19:13.420]  ♪ Never seen no one to strengthen me and my journey, now me make a change, all of them want to befriend me, want to take it all ♪
[01:19:13.420 --> 01:19:18.420]  ♪ No mind if me stall, them no business if me pop against the wall ♪
[01:19:18.420 --> 01:19:24.420]  ♪ This a living sometime, make me ball, seems like there ain't no love after all ♪
[01:19:24.420 --> 01:19:30.420]  ♪ Nobody wanna plant the corn, everybody want to raid the barn ♪
[01:19:30.420 --> 01:19:36.420]  ♪ Who you a go blame it on, when is a next man, you are the pen-pan, well, you wrong ♪
[01:19:36.420 --> 01:19:42.420]  ♪ Nobody wanna plant the corn, everybody want to raid the barn ♪
[01:19:42.420 --> 01:19:46.420]  ♪ Office in your own house can't compete with K-list, John ♪
[01:19:46.420 --> 01:19:55.420]  ♪ I was looking a start, just a little ease off, no one who help me push this pole and cap, never laugh, never take me serious ♪
[01:19:55.420 --> 01:20:03.420]  ♪ So many goals and tasks as patrols I pass every day, my lads, I have to pray on my way ♪
[01:20:03.420 --> 01:20:09.420]  ♪ They never realize with a little cooperation, we could a unify, relieve the frustration ♪
[01:20:09.420 --> 01:20:16.420]  ♪ Instead they want to ride upon them, brother, but no tears, no cares if me make it this far... ♪
