[00:03.900 --> 00:31.360]  Welcome back, Podcast World.
[49:42.690 --> 49:46.330]  And if you get them from somebody, are they accurately labeled?
[49:46.330 --> 49:49.190]  And do they have the variety that you're looking for?
[49:49.190 --> 49:53.810]  One of the advantages of seeds is that there are shops on the internet that will send seeds
[49:53.810 --> 49:56.410]  directly to your mailbox.
[49:56.410 --> 50:00.690]  If you are in a prohibition state and you order seeds from an online vendor, it is your
[50:00.690 --> 50:05.690]  responsibility to keep those seeds in the packaging and do not allow them to grow if
[50:05.690 --> 50:08.610]  it is illegal to grow them in your area.
[50:08.610 --> 50:14.810]  Save them as souvenirs and collectibles until legalization happens in your area or until
[50:14.810 --> 50:18.150]  you move to a legalized state.
[50:18.150 --> 50:22.930]  But there are several online vendors who will send you seeds to keep as collectibles.
[50:23.050 --> 50:28.450]  If you do choose to germinate those and grow those yourself, that is your responsibility.
[50:28.450 --> 50:30.930]  Anything that happens from that is up to you.
[50:30.930 --> 50:35.610]  But seeds are available online and seeds don't die in the mail.
[50:35.610 --> 50:39.750]  Now I want to do a friendly debate on clone versus seed.
[50:39.750 --> 50:44.810]  But to keep it fair, we need to act like there is a place where we can go that has clones
[50:44.810 --> 50:49.130]  and seeds available in just about any variety we could imagine.
[50:49.130 --> 50:52.690]  Think about the strain that you chose you want to grow for your first time.
[50:53.450 --> 50:57.770]  Let's imagine there's a dispensary where we can go and they've got flowers of that strain
[50:57.770 --> 51:01.970]  grown by three different growers so we can smoke it from three different people and make
[51:01.970 --> 51:03.410]  sure it's what we like.
[51:03.410 --> 51:07.650]  They've also got extracts there so if you're into smoking concentrates, they've got full
[51:07.650 --> 51:11.770]  spectrum extract, they've got shatter, they've got wax, they've got whatever you're into
[51:11.770 --> 51:15.690]  that way so you can make sure that's the strain you desire for your concentrates.
[51:15.690 --> 51:21.730]  Then also, they have got seeds and clones of your favorite strain ready for you there.
[51:21.770 --> 51:22.770]  Now you've got the option.
[51:22.770 --> 51:25.810]  Do you want to buy seeds or clones for your grow?
[51:25.810 --> 51:27.490]  Let's start a friendly debate right here.
[51:27.490 --> 51:32.170]  Now before I get too far into this, let me give a quick explanation on what a clone is.
[51:32.170 --> 51:34.090]  I'm pretty sure most people know what a seed is.
[51:34.090 --> 51:36.050]  That's a little bean that grows into a big plant.
[51:36.050 --> 51:37.410]  It came out of another plant.
[51:37.410 --> 51:38.890]  Now let's talk about a clone.
[51:38.890 --> 51:42.010]  A clone is basically a photocopy of a plant.
[51:42.010 --> 51:46.530]  We take a cutting off of a plant and it roots and now we have a photocopy of the plant we
[51:46.530 --> 51:47.930]  started with.
[51:47.930 --> 51:52.130]  Most plants are annuals, which means they only live for one year or one cycle.
[51:52.130 --> 51:56.370]  So we grow it from seed, it produces bud, we harvest it, it is over.
[51:56.370 --> 52:00.330]  By taking a clone, we can have that plant again and again.
[52:00.330 --> 52:05.330]  Then we can have repeatable, reliable outcomes and a reliable product from each harvest.
[52:05.330 --> 52:10.570]  So a clone is basically a genetic photocopy of a reliable plant in the form of just a
[52:10.570 --> 52:11.770]  tiny little plant.
[52:11.770 --> 52:15.890]  And we'll talk about clones and we'll talk about pheno hunting a lot more as these grow
[52:15.890 --> 52:17.410]  lessons go on.
[52:17.410 --> 52:21.970]  Now let's talk about some of the pros and cons of seeds and clones.
[52:21.970 --> 52:24.170]  The pros of growing from seed.
[52:24.170 --> 52:29.530]  One of the best parts about growing from seed is there are no bugs and no pathogens.
[52:29.530 --> 52:33.050]  You don't get free powdery mildew with your new clone.
[52:33.050 --> 52:37.970]  All too often, people give out clones that are infested with spider mites, with russet
[52:37.970 --> 52:42.330]  mites, with aphids, with thrips, or with powdery mildew.
[52:42.330 --> 52:45.090]  That is not an option with a seed.
[52:45.090 --> 52:49.250]  So let's also put that in the cons category when it comes to growing from clone.
[52:49.250 --> 52:54.330]  One of the disadvantages of starting from clones is that they may come with bugs or
[52:54.330 --> 52:55.850]  pathogens.
[52:55.850 --> 52:59.530]  Now let's talk about one of my favorite parts about growing from seed.
[52:59.530 --> 53:04.930]  Growing from seed allows me to find custom tailored phenotypes that work perfectly for
[53:04.930 --> 53:10.210]  what I'm looking for medically and perfectly for what I'm looking for in my grow.
[53:10.210 --> 53:12.650]  It grows the height I want it to grow.
[53:12.650 --> 53:15.050]  It grows for as long as I want it to grow.
[53:15.050 --> 53:16.410]  And it gives me medicine.
[53:16.410 --> 53:18.850]  It gives me the effect that I need.
[53:18.850 --> 53:24.610]  So growing from seed allows me to find something completely unique for myself that works perfectly
[53:24.610 --> 53:27.510]  for my garden and my medical needs.
[53:27.510 --> 53:31.530]  The con to that is it does take time for selection.
[53:31.530 --> 53:33.690]  I have to run the batch of seeds.
[53:33.690 --> 53:35.730]  I have to find the plant that works for me.
[53:35.730 --> 53:38.930]  Hopefully there was one in that batch that was exactly what I wanted.
[53:38.930 --> 53:40.370]  If not, I keep searching.
[53:40.370 --> 53:42.090]  So that is the downside to that.
[53:42.530 --> 53:47.570]  And we will do an episode on phenohunting in the future that is lined up in this series.
[53:47.570 --> 53:52.570]  So one of the advantages is that I can find perfectly custom tailored phenotypes that
[53:52.570 --> 53:54.570]  work for myself and my grow.
[53:54.570 --> 53:58.010]  The con to that is that it does take time for selection.
[53:58.010 --> 53:59.450]  I have to run the seeds.
[53:59.450 --> 54:00.610]  I have to grow them up.
[54:00.610 --> 54:01.610]  I have to cut clones.
[54:01.610 --> 54:03.250]  I have to flower them out.
[54:03.250 --> 54:06.690]  I have to dry them, cure them, smoke them, and see which ones I enjoyed, see which ones
[54:06.690 --> 54:08.130]  I didn't enjoy.
[54:08.130 --> 54:11.990]  Usually when I run a 10 pack, I find two or three that I want to run again.
[54:11.990 --> 54:15.070]  So I'll repeat the process and eliminate it to one.
[54:15.070 --> 54:19.350]  But that does take time, money, and energy to get to that point.
[54:19.350 --> 54:21.590]  Also, there may be males.
[54:21.590 --> 54:23.070]  There may be hermaphrodites.
[54:23.070 --> 54:27.110]  And there may be undesirable phenotypes in that test run.
[54:27.110 --> 54:30.810]  So depending on the quality of the seeds and the experience of the breeder and the stability
[54:30.810 --> 54:35.270]  of the work, I may not find the phenotype I'm looking for in a 10 pack.
[54:35.270 --> 54:39.390]  It may take more than 10 seeds to find the desirable phenotype.
[54:39.390 --> 54:44.270]  But if I've got reliable seeds and the breeder did his work and I've done my job properly,
[54:44.270 --> 54:47.110]  I may find something in there that is amazing.
[54:47.110 --> 54:52.110]  And I may find something in there that nobody else has, which will set me apart from the
[54:52.110 --> 54:53.110]  market.
[54:53.110 --> 54:57.350]  If I'm growing for production to put on the street, having a very unique strain would
[54:57.350 --> 54:59.230]  set me apart from the market.
[54:59.230 --> 55:02.790]  If I've got the frostiest, dankest strain on the market, people are going to want to
[55:02.790 --> 55:06.710]  buy that first, which means I'm going to make more sales, which means maybe I can charge
[55:06.710 --> 55:07.910]  a little more.
[55:07.910 --> 55:12.870]  So having that perfectly selected phenotype that grows exactly the way I want it to, it
[55:12.870 --> 55:18.610]  grows perfectly for my grow and it works perfect for my area, for my market, that is a great
[55:18.610 --> 55:21.310]  advantage of growing from seed.
[55:21.310 --> 55:25.750]  Another advantage of growing from seed is that there is a huge variety available.
[55:25.750 --> 55:29.550]  I know we talked about this imaginary store where everything is available, but it's not
[55:29.550 --> 55:31.390]  like that in all places.
[55:31.390 --> 55:36.690]  There are seed banks online that make many varieties of seeds from very many reputable
[55:36.690 --> 55:39.890]  breeders available to people all over the world.
[55:39.890 --> 55:43.130]  So seed availability is a huge advantage.
[55:43.130 --> 55:47.630]  Not everybody can get their hands on clean, reliable, accurately labeled clones.
[55:47.630 --> 55:51.850]  So being able to order seeds from a seed bank is definitely advantageous.
[55:51.850 --> 55:55.650]  Now the downside to that is seeds can be kind of expensive.
[55:55.650 --> 55:59.730]  Depending on the vendor and the breeder, seeds can have a huge markup.
[55:59.730 --> 56:04.550]  And if you're working with regular seeds, you may lose 60% of your crop right when you
[56:04.550 --> 56:08.190]  switch to flower because you're going to have male plants to deal with.
[56:08.190 --> 56:10.510]  So buying seeds can get expensive.
[56:10.510 --> 56:15.030]  And you also need to have a reliable breeder and a reputable vendor so that you know you
[56:15.030 --> 56:17.150]  are getting what you pay for.
[56:17.150 --> 56:19.670]  Now let's focus more on growing from clone.
[56:19.670 --> 56:23.110]  What are some of the advantages or pros of growing from a clone?
[56:23.110 --> 56:26.370]  If properly selected, that clone is a female.
[56:26.370 --> 56:31.430]  If properly selected, that clone is known to put out high potency and to grow without
[56:31.430 --> 56:33.050]  any issues.
[56:33.050 --> 56:36.050]  Now that being said, we have to rely on a grower.
[56:36.050 --> 56:39.130]  So that is one of the cons of growing from clones.
[56:39.130 --> 56:43.610]  Somebody has to grow the seeds and find the keeper plants out of those seed packages.
[56:43.610 --> 56:49.490]  Hopefully they chose the stellar keeper to pass on as clones to the consumers.
[56:49.490 --> 56:55.130]  In a dispensary, what usually happens is I'll cut 120 clones for my next run.
[56:55.130 --> 56:56.730]  I only need 100 of them.
[56:56.730 --> 57:00.650]  So I actually send those 20 to the store so that I don't have to throw them away.
[57:00.650 --> 57:01.730]  We put them on a manifest.
[57:01.730 --> 57:02.950]  We send them to the store.
[57:02.950 --> 57:06.470]  And those are made available for shoppers in the retail store.
[57:06.470 --> 57:11.090]  So if you're buying a clone from a dispensary and it's accurately labeled, you're probably
